Timestamp,Index
10/30/2001,1065.955017
10/31/2001,1066.170044
11/1/2001,1069.960022
11/2/2001,1082.604981
11/5/2001,1096.959961
11/6/2001,1107.544983
11/7/2001,1119.799988
11/8/2001,1125.585022
11/9/2001,1117.075013
11/12/2001,1110.014954
11/13/2001,1128.734986
11/14/2001,1140.575012
11/15/2001,1140.76001
11/16/2001,1136.720032
11/19/2001,1144.855042
11/20/2001,1147.309998
11/21/2001,1136.220032
11/23/2001,1143.475037
11/26/2001,1152.025025
11/27/2001,1152.095032
11/28/2001,1138.89502
11/29/2001,1132.955017
11/30/2001,1139.729981
12/3/2001,1132.61499
12/4/2001,1136.830017
12/5/2001,1158.695008
12/6/2001,1168.890015
12/7/2001,1159.880005
12/10/2001,1148.985047
12/11/2001,1142.604981
12/12/2001,1133.794983
12/13/2001,1127.459961
12/14/2001,1121.405029
12/17/2001,1129.980042
12/18/2001,1139.729981
12/19/2001,1143.594971
12/20/2001,1145.675049
12/21/2001,1143.695008
12/24/2001,1146.224976
12/26/2001,1151.915039
12/27/2001,1153.25
12/28/2001,1160.88501
12/31/2001,1154.600037
1/2/2002,1145.450012
1/3/2002,1159.640015
1/4/2002,1169.985047
1/7/2002,1170.26001
1/8/2002,1162.529969
1/9/2002,1163.075013
1/10/2002,1155.390015
1/11/2002,1152.429993
1/14/2002,1141.875
1/15/2002,1142.845032
1/16/2002,1136.839966
1/17/2002,1133.419983
1/18/2002,1131.664978
1/22/2002,1126.585022
1/23/2002,1124.684998
1/24/2002,1133.840027
1/25/2002,1133.065003
1/28/2002,1132.64502
1/29/2002,1118.104981
1/30/2002,1097.725037
1/31/2002,1121.755005
2/1/2002,1124.354981
2/4/2002,1107.224976
2/5/2002,1091.769959
2/6/2002,1085.679993
2/7/2002,1086.234985
2/8/2002,1088.105042
2/11/2002,1103.345032
2/12/2002,1107.830017
2/13/2002,1114.03003
2/14/2002,1118.51001
2/15/2002,1110.159973
2/19/2002,1093.210022
2/20/2002,1086.339966
2/21/2002,1090.869995
2/22/2002,1084.160035
2/25/2002,1101.274964
2/26/2002,1108.38501
2/27/2002,1112.660035
2/28/2002,1114.149963
3/1/2002,1119.26001
3/4/2002,1142.38501
3/5/2002,1151.26001
3/6/2002,1155.200012
3/7/2002,1159.314941
3/8/2002,1165.150025
3/11/2002,1166.304993
3/12/2002,1161.299988
3/13/2002,1158.294983
3/14/2002,1154.454956
3/15/2002,1159.76001
3/18/2002,1165.934998
3/19/2002,1169.744995
3/20/2002,1160.950012
3/21/2002,1147.289978
3/22/2002,1150.544983
3/25/2002,1141.455017
3/26/2002,1139.304993
3/27/2002,1141.139954
3/28/2002,1149.514954
4/1/2002,1140.354981
4/2/2002,1141.125
4/3/2002,1129.265015
4/4/2002,1125.255005
4/5/2002,1126.400025
4/8/2002,1118.600037
4/9/2002,1122.51001
4/10/2002,1124.78003
4/11/2002,1116.445008
4/12/2002,1107.755005
4/15/2002,1107.13501
4/16/2002,1115.975037
4/17/2002,1128.184998
4/18/2002,1119.890015
