TimeStamp,A,B,C,D,E,F
20030923,13.334,24.4883,19.3613,26.8899,47.6895,35.6398
20030924,12.5572,24.5333,19.2361,26.5474,46.7798,35.6747
20030925,12.3979,24.5422,19.3272,26.2354,47.061,35.5742
20030926,12.5572,24.6997,19.4865,26.0755,47.0031,35.4505
20030929,12.617,24.8482,19.6193,26.38,47.2843,35.8872
20030930,12.5771,24.7492,19.5358,26.1212,46.2258,35.8486
20031001,12.9157,25.1496,20.0707,26.8747,47.2016,36.3006
20031002,12.9257,25.3566,20.0897,26.9049,47.2182,36.4783
20031003,13.3539,25.577,20.1883,27.0125,47.6158,36.6715
20031006,13.563,25.7975,20.2528,27.2661,47.9636,36.3392
20031007,13.8418,26.0269,20.5372,27.6888,48.6842,36.7025
20031008,13.9912,26.0494,20.5449,27.343,48.3942,36.687
20031009,13.9713,26.3554,20.5676,27.3814,48.7836,36.7101
20031010,14.3796,26.7648,20.6966,27.3276,48.4274,36.8917
20031013,14.3995,26.8368,20.8673,27.9885,48.8333,36.9034
20031014,13.2642,25.532,20.9166,28.2191,49.1149,37.0849
20031015,12.8161,25.3251,20.89,28.0807,48.883,36.9613
20031016,13.314,25.4825,20.871,28.3113,49.1812,37.197
20031017,13.0651,25.4376,20.8673,27.9193,48.7504,37.1583
20031020,12.9157,25.496,20.9773,28.0577,48.9078,37.1042
20031021,13.4136,25.2306,21.0342,28.196,48.7587,36.9999
20031022,13.4037,25.2126,20.7649,26.8972,48.2949,37.0175
20031023,13.095,25.1046,20.9469,26.8972,48.5848,36.9243
20031024,13.095,25.1271,20.8483,26.6744,48.121,37.2659
20031027,13.0252,25.1676,20.6625,26.8665,47.8393,37.5571
20031028,13.3439,26.0359,20.8142,27.3507,48.6511,37.8871
20031029,13.5232,26.0449,20.8255,27.6119,48.7339,37.7939
20031030,13.6526,26.0224,20.9356,27.5274,48.6593,38.0346
20031031,13.7721,26.0179,21.3604,27.6657,48.7504,38.1317
20031103,13.802,26.2249,21.5842,28.1729,48.9492,37.8599
20031104,13.8816,26.0944,21.2504,28.0654,48.6262,37.8133
20031105,13.7821,26.0629,21.2811,28.0807,48.0133,37.7512
20031106,13.792,26.0719,21.3156,27.8579,48.5351,37.8755
20031107,13.792,25.9819,21.2429,27.6811,48.3942,37.5804
20031110,13.5132,25.7525,21.2238,27.5735,48.1044,37.2582
20031111,13.4037,25.532,21.3844,27.6811,48.2286,37.2543
20031112,13.9812,25.937,21.7095,27.5812,47.9884,37.6541
20031113,14.0609,25.937,21.8509,27.5582,45.9592,37.3979
20031114,13.6924,25.6805,21.6138,27.2354,45.5451,37.1573
20031117,13.324,25.7165,21.6254,27.2046,45.5203,37.2776
20031118,12.9655,25.3405,21.4953,26.805,45.3049,37.1184
20031119,13.1447,25.3585,21.5679,26.7128,45.7025,37.3047
20031120,12.8858,25.3405,21.5756,26.6206,45.5616,37.0912
20031121,13.0551,25.5386,21.5948,26.8896,45.396,37.1727
20031124,13.3937,25.6332,21.7209,27.1201,46.4645,37.5532
20031125,13.5232,25.9664,21.8548,27.2815,46.3734,37.5998
20031126,13.5331,25.8358,21.9122,27.2738,46.1083,37.2465
20031128,13.6626,25.7908,21.9236,27.1739,46.0917,37.363
20031201,13.6227,25.9799,22.0804,27.3891,45.2055,37.6541
20031202,13.4634,25.8763,21.8433,27.512,43.8969,37.6037
20031203,13.095,26.151,21.7132,27.512,43.6733,37.5843
20031204,13.1149,25.9304,21.7401,27.197,43.9383,37.6076
20031205,13.0651,25.9574,21.7248,26.8281,44.195,37.4717
20031208,13.0153,25.9934,21.8738,27.1816,44.2199,37.6153
20031209,12.2286,25.6737,21.5795,26.7973,43.6485,37.4794
20031210,12.4178,25.8538,21.5527,26.6667,43.7976,37.5338
20031211,12.7464,26.0609,21.7554,26.8127,43.7313,37.2504
20031212,12.856,26.1735,21.805,26.9587,43.4497,37.6076
20031215,12.7863,25.9439,21.4571,27.0509,41.9837,37.9492
20031216,12.5373,26.1645,21.8395,27.4506,42.4807,38.3025
20031217,12.4078,26.1105,21.9007,27.3814,43.1028,38.1977
20031218,12.7962,26.1825,22.0995,27.3968,43.6337,38.5354
20031219,12.9555,26.5292,22.1683,27.4352,43.4429,37.8638
20031222,12.7165,27.083,22.1569,27.6965,43.9988,38.0812
20031223,12.6468,27.0425,22.3175,27.8118,43.808,38.2132
20031224,12.6468,27.029,22.283,27.7656,43.642,38.1783
20031226,12.6767,27.0155,22.3213,27.8348,43.6171,38.1394
20031229,12.7962,27.1281,22.4667,28.0577,43.783,38.4966
20031230,12.6867,27.2496,22.5316,28.1653,43.7664,38.6752
20031231,12.846,27.2271,22.524,28.2498,43.9573,38.7257
20040102,13.1647,27.2181,22.2295,28.3896,43.3185,38.3918
20040105,13.4335,27.2856,22.3366,28.3509,43.2272,38.6053
20040106,13.8418,27.3577,22.283,29.0645,44.2229,38.4384
20040107,14.1505,27.1461,22.046,29.4911,44.3307,38.0851
20040108,14.0609,26.9615,22.023,29.9953,44.1565,38.4733
20040109,13.9912,27.011,21.9657,30.1116,43.5009,38.7296
20040112,14.3596,27.101,21.7783,30.0884,43.5923,38.9275
20040113,14.5688,27.1506,21.5183,30.1892,43.7416,38.6752
20040114,14.9472,27.6458,21.5221,30.4529,44.0486,38.8616
20040115,15.0965,27.4612,21.6062,30.1892,44.3888,38.6674
20040116,15.4949,27.4928,21.8395,30.3986,44.3639,38.4306
20040120,15.3953,27.3217,21.9428,30.29,43.8494,38.3801
20040121,14.997,27.4612,22.1187,31.089,44.3556,38.6593
20040122,14.8376,27.826,21.828,30.9649,44.1233,38.6827
20040123,14.5986,27.7044,21.7401,30.6779,45.0442,38.3356
20040126,15.0268,27.898,22.1148,31.1976,45.26,38.9362
20040127,14.7679,28.1321,21.9695,31.0735,45.1936,38.7296
20040128,14.4493,28.0871,21.8012,30.3366,44.2145,38.4058
20040129,14.3596,28.2132,22.1034,30.29,45.2018,39.3965
20040130,13.9812,28.767,21.9734,30.1892,44.7123,39.4511
20040202,14.0011,28.6004,21.9734,30.259,45.3844,39.6539
20040203,13.8617,28.5689,22.111,30.29,45.6085,39.7553
20040204,13.4335,28.3302,22.0181,30.197,45.9652,40.2507
20040205,13.6924,27.9835,21.9834,30.2125,46.687,40.0868
20040206,14.1904,29.4694,22.3072,30.771,47.6909,39.7826
20040209,13.9414,28.9066,22.2339,30.6856,47.5333,39.9582
20040210,13.9713,28.9336,22.1953,30.6391,47.7739,39.9308
20040211,14.0011,29.4649,22.4112,31.2286,47.3508,40.2234
20040212,13.8816,29.4379,22.1375,31.3294,47.3259,40.0128
20040213,13.802,29.2758,22.1029,31.1045,46.7866,39.8567
20040217,13.8518,29.6855,22.1067,31.5311,47.5831,40.2038
20040218,14.2202,29.4443,21.9487,31.3527,47.4836,40.1804
20040219,14.1505,29.8455,22.1722,31.663,48.4294,39.9347
20040220,13.9215,29.5255,21.9295,31.4535,49.3337,39.9582
20040223,13.4734,29.4579,21.914,31.2674,49.815,40.3599
20040224,13.5032,29.2685,21.8832,31.1898,49.7403,39.728
20040225,13.7323,29.4759,22.0566,31.2907,49.674,40.0751
20040226,14.1904,29.4263,22.0451,31.4768,49.2591,40.2
20040227,14.2501,30.1025,22.1183,31.8259,49.4914,39.9855
20040301,14.2103,29.9762,22.207,32.1827,50.0722,40.4846
20040302,14.1007,30.0033,22.1105,32.3378,49.3835,39.8645
20040303,13.8916,29.9717,22.2531,32.6791,50.1219,39.9815
20040304,13.802,30.5082,22.3804,33.0437,50.5617,39.806
20040305,14.0509,31.1663,22.5152,33.4082,50.0225,39.689
20040308,13.6028,30.7651,22.6155,33.3229,50.1717,39.9932
20040309,13.2543,30.7696,22.5152,32.9506,49.9975,39.9698
20040310,12.9356,30.8688,22.5114,32.5628,48.7613,41.1984
20040311,12.9058,30.5577,22.2609,32.0198,47.8237,40.5626
20040312,13.1447,30.9905,22.338,32.206,48.5041,40.6017
20040315,12.597,30.391,22.2493,31.7561,48.0311,39.9893
20040316,12.6568,30.7471,22.388,32.1284,48.0643,40.196
20040317,12.9755,30.9544,22.4921,32.7877,48.5798,40.6914
20040318,12.9356,31.7252,22.4728,32.5472,49.0205,40.7694
20040319,12.8062,31.4232,22.1915,32.012,48.7129,40.6134
20040322,12.2186,31.4458,21.9217,31.6552,48.2888,40.5626
20040323,12.4078,31.4953,21.86,31.8026,48.4385,40.3286
20040324,12.617,31.4638,21.8022,31.5854,48.6963,40.2077
20040325,13.4435,31.3872,21.9834,32.2137,49.6941,40.7343
20040326,13.3638,31.4728,21.9487,32.012,49.3864,40.5861
20040329,13.7323,31.6306,22.0219,32.6171,49.9852,40.8707
20040330,13.8816,31.8695,21.9217,32.5317,49.8688,41.331
20040331,13.5132,31.901,21.8369,32.5395,49.611,40.9059
20040401,13.3937,31.8695,22.0489,32.8032,48.5549,41.2647
20040402,12.9954,31.0761,21.8022,32.4984,48.7129,41.37
20040405,13.314,30.6299,21.8176,32.5923,48.7379,41.4987
20040406,12.9058,31.1077,21.9949,32.4281,49.0538,41.7211
20040407,12.7066,30.9905,21.8754,32.3499,48.2389,41.5065
20040408,12.9257,31.288,21.9256,32.1856,47.2327,41.5182
20040412,13.0053,31.013,21.9834,32.475,47.6485,41.7991
20040413,13.1348,30.3369,21.4399,31.3255,47.0165,41.3427
20040414,13.1547,29.7869,21.2935,30.7155,47.7566,41.2491
20040415,12.9954,29.859,21.1933,30.2777,48.0642,41.3739
20040416,12.5672,30.2061,21.6096,30.6921,48.5798,41.3077
20040419,12.597,30.0123,21.5556,30.7937,48.4884,41.2842
20040420,12.5473,30.0348,21.3706,30.1291,48.3553,40.8786
20040421,12.5074,29.5165,21.6481,29.441,48.5299,40.6086
20040422,12.4178,30.4135,21.8909,30.0822,48.7628,41.0279
20040423,12.368,29.9672,21.7637,29.9727,49.0704,41.1807
20040426,11.9498,29.9357,21.7329,30.1447,48.3553,41.2356
20040427,11.7805,30.3369,22.0104,30.2073,48.796,41.3571
20040428,11.7307,29.2009,21.7174,29.6599,48.2223,40.8554
20040429,11.0934,28.8448,21.7483,29.4097,47.8397,41.4472
20040430,11.1232,29.0657,21.7598,29.4879,47.4822,41.6745
20040503,11.2527,29.6742,21.9371,29.5895,47.0748,41.8
20040504,11.2427,29.3857,21.9719,29.9649,46.5592,41.6471
20040505,11.3523,29.3812,22.0028,29.7616,46.476,41.8391
20040506,11.193,29.3722,21.8046,29.3471,45.3617,42.1997
20040507,11.2129,28.1957,21.4473,28.5417,44.7879,41.8431
20040510,11.0635,28.5563,21.2725,27.6815,45.9688,41.4394
20040511,10.954,28.5743,21.3928,27.4626,45.3866,41.553
20040512,10.8345,28.7456,21.6997,27.9474,45.7442,41.6079
20040513,11.0735,28.5563,21.7697,27.9161,45.844,41.267
20040514,10.4162,28.6645,22.0999,27.8848,45.7442,41.7059
20040517,10.2768,28.6329,22.0999,27.6033,45.5197,41.6196
20040518,10.237,29.2715,22.4728,27.8536,45.9355,41.5844
20040519,10.2768,29.3618,22.4263,27.9943,45.7022,41.3923
20040520,10.0876,29.2805,22.5194,28.0803,45.7188,41.8078
20040521,10.1573,28.8834,22.5738,28.1976,45.9356,41.9293
20040524,10.2569,29.1948,22.6593,28.268,45.8189,41.6706
20040525,10.6552,29.5829,22.8341,28.8232,46.3023,42.2663
20040526,11.1531,29.6281,22.9817,28.7685,46.0523,42.2035
20040527,11.1332,29.5288,22.9196,28.8388,46.619,42.4936
20040528,11.193,29.5513,22.8419,28.8154,46.494,42.2467
20040601,11.0735,29.4566,22.772,28.8232,46.1439,42.5563
20040602,11.2029,29.795,22.7292,29.1594,46.9358,42.6464
20040603,10.934,29.443,22.6243,28.9249,47.1358,42.3407
20040604,11.3523,29.6326,22.7448,29.1125,47.1358,42.2976
20040607,11.5017,29.6867,22.908,29.8007,47.9277,42.8502
20040608,11.7406,30.1425,22.8651,29.7459,48.0277,43.1246
20040609,11.3822,29.9033,22.5389,29.4644,47.536,43.3675
20040610,11.1332,29.786,22.7641,29.5348,47.6692,43.2539
20040614,11.2427,29.3437,22.535,29.0421,46.9607,43.297
20040615,11.4419,29.8763,22.6204,29.1594,47.2608,43.5321
20040616,11.2925,29.9033,22.6127,29.1438,46.7941,43.5518
20040617,11.1332,29.4836,22.7021,29.2455,46.5857,43.2774
20040618,11.2826,29.5919,22.772,29.0812,46.2856,43.1873
20040621,11.0137,29.7499,22.7214,28.9249,45.7938,43.4616
20040622,11.1232,29.5784,22.8302,28.9249,45.077,43.7751
20040623,11.422,29.5694,22.9429,29.3706,44.6353,43.8692
20040624,11.5116,29.434,22.8108,29.5582,44.3268,43.3205
20040625,11.5415,29.2354,22.4572,29.699,44.0935,42.9521
20040628,11.1631,29.1993,22.4379,29.6755,43.7017,42.7796
20040629,11.3822,29.2354,22.2863,29.9258,43.3433,42.9365
20040630,11.3722,29.2399,22.2475,30.3324,43.9935,42.7013
20040701,11.1033,29.6506,21.995,30.0722,43.1349,42.5211
20040702,10.8046,29.6867,22.232,30.0407,43.2683,42.5837
20040706,10.1374,29.4475,22.1076,29.378,43.4183,42.4819
20040707,10.8942,29.7634,22.2204,29.0624,43.635,42.5759
20040708,10.3963,29.7183,22.1194,28.9283,43.4683,42.717
20040709,10.3266,29.5288,22.1465,29.0703,43.1516,42.8816
20040712,10.7548,29.5243,22.3485,29.1098,43.5016,42.9835
20040713,10.5755,29.5513,22.4456,29.3149,44.1518,43.0069
20040714,10.2868,29.425,22.3213,28.7705,43.8434,43.1481
20040715,10.3565,29.2986,22.3097,28.4313,43.6434,43.1246
20040716,10.237,29.3753,22.4728,28.242,43.8934,43.1716
20040719,10.3366,29.4927,22.6981,28.4313,44.0851,42.8659
20040720,10.8046,29.9214,22.5466,28.7153,44.3685,42.7092
20040721,10.705,29.6416,22.2397,29.0388,44.2852,41.9453
20040722,10.7847,29.7003,22.1582,28.9678,44.0768,42.0241
20040723,10.6353,29.4205,22.0105,28.8258,44.3018,41.339
20040726,10.4361,29.3121,22.0688,28.7863,43.8434,41.7799
20040727,10.7847,29.8718,22.298,29.1334,44.9186,42.4256
20040728,10.5955,29.7318,22.3058,29.2518,44.9019,42.0949
20040729,10.6054,29.6642,22.4534,29.2912,44.6102,41.6776
20040730,10.8842,30.6931,22.3291,29.4805,44.1685,41.0319
20040802,10.715,31.5596,22.4612,29.4963,44.4102,41.9453
20040803,10.6154,31.4152,22.3252,29.2597,44.0851,42.2602
20040804,10.7548,31.2031,22.4231,29.3149,44.3185,42.6067
20040805,10.5955,30.3185,22.0783,28.6049,43.4017,41.9453
20040806,10.3067,30.3908,22.0823,28.4392,42.8264,41.7327
20040809,10.1573,30.2734,22.1019,28.4629,42.8515,41.8508
20040810,10.5158,30.5307,22.3134,29.1808,43.3933,42.6382
20040811,10.1075,30.5577,22.5485,29.1255,43.0599,43.0162
20040812,9.44032,30.129,22.3957,29.0703,43.8851,42.7799
20040813,9.36065,29.9846,22.4976,29.094,44.4852,42.8902
20040816,9.49011,30.7608,22.6386,29.7803,45.2187,43.2602
20040817,9.87848,30.3637,22.662,29.9618,45.6522,43.1501
20040818,10.4461,30.8268,22.717,30.2063,45.5098,43.4728
20040819,10.5556,30.8539,22.7013,30.0801,45.8439,42.8666
20040820,10.456,30.8765,22.76,30.514,45.6518,43.1737
20040823,10.7648,30.7229,22.6895,30.3878,44.9917,43.1107
20040824,10.5855,30.7229,22.7875,30.4509,45.0168,43.2524
20040825,10.7548,30.7997,22.9324,31.0741,45.1588,43.5437
20040826,10.6054,30.9126,22.9951,31.1609,45.0586,43.8902
20040827,10.705,31.0075,22.9872,31.3186,44.7662,44.0792
20040830,10.5855,30.5512,22.8893,30.8611,44.4737,43.7406
20040831,10.7349,31.003,22.9951,31.153,44.0309,44.0714
20040901,10.6552,31.2515,23.0382,30.9715,43.964,44.2288
20040902,10.7349,31.4548,23.2771,31.5001,44.3651,44.5044
20040903,10.5755,31.4638,23.234,31.4212,44.4988,44.5595
20040907,10.5955,31.4684,23.3907,31.437,44.5155,44.6618
20040908,10.5556,31.1295,23.1165,31.1056,44.3651,44.6934
20040909,10.8444,31.0256,23.097,31.295,43.9139,44.0556
20040910,11.1133,31.3509,23.1361,31.4291,44.599,44.2602
20040913,11.4618,31.8931,23.1988,31.1214,44.5906,44.2918
20040914,11.0934,32.1325,23.1322,31.153,44.4821,44.5989
20040915,10.715,32.1054,23.1557,30.8848,44.1729,44.3627
20040916,10.695,32.4623,23.1909,31.2161,44.0727,44.0477
20040917,10.7548,32.0783,23.2497,31.3107,43.8554,44.3391
20040920,11.0237,32.2274,23.1322,31.1056,43.6549,42.906
20040921,10.934,32.6747,23.1282,31.6421,43.6633,43.2288
20040922,10.8544,32.4488,22.9794,31.3581,43.1954,42.7485
20040923,10.9938,32.5888,22.7796,31.2082,43.9223,42.7091
20040924,11.1133,32.9684,22.9755,31.295,44.1228,42.5437
20040927,10.8145,33.3388,23.1557,30.8769,43.9056,42.2051
20040928,11.0336,33.0045,23.2301,31.0583,44.1144,42.3154
20040929,11.3025,32.8644,23.2262,31.2713,44.2314,42.8587
20040930,11.5017,33.0903,23.3476,31.3344,44.4152,42.5909
20041001,11.9697,33.6054,23.567,31.8077,44.3651,43.0005
20041004,12.3481,33.8629,23.6531,31.6564,44.5656,42.7721
20041005,12.4377,33.8675,23.6493,31.378,44.6408,42.7327
20041006,12.617,33.7003,23.7237,31.4178,45.0669,42.7406
20041007,12.3083,33.2846,23.5788,31.4973,44.741,42.2445
20041008,12.1091,33.0723,23.6807,31.4416,44.1228,42.087
20041011,12.1888,33.14,23.6767,31.378,44.2064,42.2918
20041012,11.8801,33.384,23.6767,31.4257,44.1897,42.1894
20041013,11.9,32.5753,23.5866,31.195,43.8889,41.7406
20041014,11.8203,32.5753,23.281,30.6301,43.5713,41.7327
20041015,11.9199,32.8961,23.5082,30.837,43.8638,42.2996
20041018,12.129,32.9051,23.5709,31.0438,44.2815,42.2209
20041019,12.2386,32.8193,23.187,30.2642,44.0894,41.7406
20041020,12.5273,32.9864,23.0342,29.6754,43.8804,42.3577
20041021,12.5771,32.9819,22.8971,29.9459,43.5129,42.3656
20041022,12.4278,32.8328,22.6856,29.7709,43.4209,41.9622
20041025,12.2784,33.3569,22.6582,29.4924,43.6967,41.44
20041026,12.2983,34.0211,22.9715,29.8027,44.081,42.0808
20041027,12.5572,34.6988,23.1635,30.2323,44.8831,41.0207
20041028,12.7962,35.2455,23.4613,30.5824,45.1922,40.5539
20041029,12.7962,35.128,23.3946,30.6381,45.0251,40.4985
20041101,12.7066,35.3674,23.4494,30.6301,44.9333,40.3403
20041102,12.6966,35.5708,23.4182,30.646,45.3092,40.3086
20041103,12.856,36.0406,23.7933,30.8609,45.5181,40.989
20041104,12.8161,36.0452,24.2632,31.5451,46.9719,42.057
20041105,12.9954,35.8283,24.2829,31.2746,47.1891,42.2865
20041108,12.9157,36.0497,24.3263,31.2746,47.2058,42.0887
20041109,12.7464,36.0768,24.3185,31.1473,47.0804,41.7406
20041110,12.5074,35.9684,24.3145,30.9961,46.8716,41.9701
20041111,12.9356,36.1175,24.5475,31.1791,47.3645,42.7454
20041112,13.1447,36.2665,24.6897,31.187,47.5233,43.2991
20041115,12.9854,36.506,24.7015,31.1314,48.1917,43.0618
20041116,12.836,36.637,24.5751,30.6063,47.5233,43.046
20041117,13.4335,36.8247,24.662,30.4233,46.9719,43.1014
20041118,13.7721,36.7161,24.666,30.0971,46.6209,43.3387
20041119,13.4435,36.3046,24.3105,29.7629,46.1864,42.9985
20041122,13.3837,36.4403,24.4922,29.9221,46.5374,43.046
20041123,13.314,36.5262,24.6265,29.9061,46.4789,42.7849
20041124,13.2941,36.8337,24.662,29.9937,46.362,42.7137
20041126,13.2344,36.7885,24.6818,29.9857,46.2283,42.5001
20041129,13.3041,36.4358,24.5475,29.6834,44.4235,42.7532
20041130,13.3539,36.4945,24.3935,29.9141,43.5296,42.3656
20041201,13.9314,37.4397,24.7885,30.4153,44.0309,43.22
20041202,14.3397,37.7472,24.7687,30.5744,44.2732,44.122
20041203,14.2999,37.6206,24.6304,30.288,44.2231,43.7817
20041206,14.738,37.399,24.6778,30.3596,43.9139,42.9907
20041207,14.4393,36.8789,24.4212,30.0732,43.8721,42.7928
20041208,14.3397,36.8473,24.6462,29.8743,43.8554,43.5286
20041209,14.28,37.3764,24.8595,30.0255,44.1061,44.5175
20041210,14.1406,37.6975,24.8714,29.9539,44.1061,44.7074
20041213,14.1804,37.7562,24.978,30.4949,44.2899,44.6757
20041214,14.2601,37.512,24.8832,30.8052,44.6325,44.6757
20041215,14.5688,37.919,24.7173,31.0677,44.3726,44.4226
20041216,14.27,37.9055,24.7647,30.9484,44.0962,44.383
20041217,14.1804,38.005,24.5081,30.6779,43.5937,43.9558
20041220,13.9314,38.2989,24.5159,30.7256,43.6942,44.0191
20041221,14.4194,38.5431,24.5791,31.0916,43.9958,44.3435
20041222,14.4194,38.6562,24.6304,31.0995,44.3726,44.209
20041223,14.4493,38.4708,24.6858,31.195,44.0543,44.114
20041227,14.2401,38.5205,24.6462,31.0597,44.2219,43.8688
20041228,14.3596,38.5431,24.6936,31.203,44.5652,43.8847
20041229,14.6385,39.027,24.5989,31.1154,44.7578,43.6948
20041230,14.7679,39.4566,24.6423,31.1314,44.4898,43.8688
20041231,14.7878,39.3074,24.587,31.0279,44.1799,43.6472
20050103,14.6285,38.3894,24.437,31.0916,44.7411,43.7026
20050104,14.2501,37.7246,24.4685,30.8343,44.5568,43.1251
20050105,13.9912,37.6613,24.5041,30.8584,44.6238,43.5761
20050106,13.7223,37.5437,24.5791,31.067,45.2437,43.7976
20050107,13.7821,37.5301,24.5515,30.8263,45.252,44.2802
20050110,14.031,37.8557,24.5199,30.6978,45.0007,44.565
20050111,13.6427,37.598,24.4725,30.4651,44.8584,44.5887
20050112,13.7821,37.815,24.1882,30.4972,45.2855,44.6995
20050113,13.5132,37.6251,23.9314,30.3206,44.8919,43.9558
20050114,13.6924,38.005,23.9591,30.3287,45.1934,44.2248
20050118,13.8219,38.0592,24.2395,30.7781,45.6038,44.2248
20050119,13.2941,38.5748,24.0934,30.3608,45.0342,45.0192
20050120,13.095,38.5703,23.8998,29.8792,44.7411,45.043
20050121,13.0352,38.2944,23.7498,29.6144,44.4312,44.2722
20050124,12.9356,37.7336,23.6708,29.5823,44.4397,43.9066
20050125,12.4278,37.0553,23.8446,29.5983,44.6071,44.3119
20050126,12.7165,37.4894,24.0855,29.5662,44.6573,44.0815
20050127,12.836,38.0457,23.8722,29.486,44.4564,43.9145
20050128,12.9257,37.9598,23.9038,29.6866,43.9371,43.0007
20050131,13.0551,37.8919,24.2,29.9836,43.9203,42.4205
20050201,12.8858,38.1949,24.4132,30.0959,44.0879,42.047
20050202,12.836,38.6155,24.2024,30.0959,44.4564,42.4205
20050203,12.5672,38.9366,24.274,29.9836,44.716,42.3331
20050204,13.0651,39.0587,24.2382,30.2484,44.8249,41.8165
20050207,13.1049,38.8235,24.4292,30.4651,44.7998,41.7291
20050208,13.1846,38.9682,24.4651,30.2966,44.6406,41.3159
20050209,12.9456,38.4029,24.266,30.1039,44.0208,40.9583
20050210,12.9456,38.5838,24.067,30.0317,43.7528,41.006
20050211,13.085,39.0089,24.0511,30.0879,43.7193,41.3954
20050214,12.9854,38.8325,24.3814,30.0879,43.7193,41.9278
20050215,13.324,39.9586,24.4173,30.1361,44.1046,42.4523
20050216,13.1049,38.8474,24.1905,29.9675,44.0459,42.4046
20050217,12.8858,38.6301,24.063,29.5422,44.1297,42.3491
20050218,12.6369,38.2001,23.8203,29.3014,44.2302,42.5397
20050222,12.6468,37.7973,23.4303,28.868,43.5602,41.6497
20050223,12.6966,37.9512,23.6412,29.2613,43.1833,42.5159
20050224,12.7165,37.8652,23.7685,29.4539,43.1079,42.7861
20050225,12.7863,38.5622,23.8601,29.6304,43.0911,43.0166
20050228,12.6269,37.9965,23.6452,29.3736,43.2503,42.2059
20050301,12.846,38.6799,23.8681,29.7829,43.6105,42.4841
20050302,12.9456,38.7568,23.7248,29.6625,43.5015,42.5794
20050303,12.7763,38.8428,23.6571,29.6946,44.2637,42.5477
20050304,12.7165,39.0058,24.0551,30.1039,44.4731,42.7861
20050307,12.846,38.8926,24.1387,29.9675,44.1884,42.6828
20050308,12.7763,39.0148,24.1905,29.6625,43.9288,42.4126
20050309,12.6867,38.1187,23.8084,29.2853,43.9706,42.1662
